Unnamed: 0.1,Unnamed: 0,filename,url,description,type,filepath,scraped,old_filename,old_filepath,height,width,channels,landscape,text,lang_code,lang_conf
314,314,img_0000314.jpg,https://66.media.tumblr.com/986a5cebe3514ed2a7457e468d1daabd/tumblr_inline_ph7jb7mllP1qjb678_1280.jpg,passport designs – Loki is the Philosopher King,passeport,./final/img_0000314.jpg,1,img_0000118.jpg,./passeport/img_0000118.jpg,655.0,498.0,3.0,0.0," L on - PASSPONT PASSEPORT CANADA CAN GA108188 KOLNER - GAVIN a CANADIAN/CANADIENNE Daiea amose de 22 JUNE/JUIN 73 a Pacedortues de M. - a Busc de ra 25 OCT/OCT 13 Cegeonyoes.twonees 25 OCT/OCT 23 asung Authontylhubohe de cevrange TORONTO n A LONDON, UK aun IMea P<CANKOLNER<CGAVINK<S < <<<<<<<<<<<<<<<<< GA10818848CAN7306228H2310255C<<<<<<<<<<06",en,0.15738628804683685
315,315,img_0000315.jpg,https://www.cnewyork.net/wp-content/uploads/2019/03/esta-prenoms.jpg,Faut-il ajouter tous ses prénoms sur la demande ESTA ? - ©New York,passeport,./final/img_0000315.jpg,1,img_0000123.jpg,./passeport/img_0000123.jpg,800.0,1200.0,3.0,1.0, U.S. Customs and Border Protection ESTA Electronic System for TravelA Authorization USI OpumeteneswSmny ACCUEIL FAIRE UNE DEMANDE 1 VÉRIFIER LE STATUTI ESTA:  AIDE 2 Données du Renseignements sur le demandeur 3 voyage 5 Revoir la demande 6 Payer Renonciations Questions d'admissibilité SAISIR LES DONNEES DU DEMANDEUR Les renseignements suivants sont. obligatoires pourt tous les visiteurs non immigrants n'ayant pas de visa de visiteur et qui sont ressortissants d'un des pays [1] répertoriés dans 8 CFR2 217.2. Veuillez entrer tous les renseignements demandés. Chaque membre de votre groupe de voyage doit remplir une demande séparée. Veuillez donner toutes les réponses en anglais. Les champs obligatoires sont indiqués par un astérisque rouge DEMANDEUR/DONNEES DU PASSEPORT Consultez votre passeport et saisissez toutes les données dans le même format. TELECHARGER VOTRE PASSEPORT Nom de famille CNEWYORK Sexe* Masculin Prénom* Didier Stéphane Johan Qu'est-ce que c'est ? EXEMPLE DE PASSEPORT UTOPIA Q Possport uac -N UCPAI OOALCHAOUTOR 3 B4ANJUNA oince KUTOIRIKSSONKGASXACRARIAK<<<<<<<<<<<< * Cet exemple de passeport montre toutes,fr,0.9778300523757935
316,316,img_0000316.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Croatian_passport_data_page.jpg/500px-Croatian_passport_data_page.jpg,Passports of the European Union wiki | TheReaderWiki,passeport,./final/img_0000316.jpg,1,img_0000124.jpg,./passeport/img_0000124.jpg,351.0,500.0,3.0,1.0, REPUBLIKA HRVATSKA/REPUBLICOFCROATIA/REPUBLIQUE DECROATIE PUTOVNICA VSINXPKIPN: OSTNASHPNTOMHSONCASOAMN PEnke6XXXX50X012MeMene PASSPORT P: HRV 307007007 PASSEPORT ezaFaPAtEPR SPECIMEN nerptnn nitecpinoer SPECIMEN MMrAsoSXPNENMMIINTNETHe HRVATSKO 2014 Darun REMNIDAPIEANDMES às niwrk 25.12.1982. AolSwnStl Pirstol KOMTNEADRSSMERIRIS* FANHES ZAGREB SeturtirdseminCssoieeten  à 01.07.2009. 1408949X650  PUIZAGREB n ietekas vstenorivDele capooHes 2 ee Vatonsen portpianHriseX à - : * 01.07.2014. P<HRVSPECIMENK<SPECIMEN<<<<<<<<<<<<<<<<<<<<< 0070070071HRV8212258F1407019<<<<<<<<<<<<<<06,en,0.08806409686803818
317,317,img_0000317.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSO1mwd_aqrg4IBcdaxA3dmJKa-g9zTYeoH4A&usqp=CAU,FICHE PRATIQUE D'IDENTITOVIGILANCE N° 1,passeport,./final/img_0000317.jpg,1,img_0000130.jpg,./passeport/img_0000130.jpg,194.0,259.0,3.0,1.0," PETTYBAMKA BBATAPMA REPUBLIC OF BULGARIA TACHOPT PASSMORU ae 1 BGR AAR 393023343, F PBAHBA RANO - PAIHLA AUHEBA RAUCAL RADNEVA PBUAPHAIUAN - 1.03.1918 A A - 305.1898 - - F PUPAMIBUR - COOMA - 31121919 Slibasuf P<BGRIVANOVAKRALICAKRADNEVAK<<<<<<<<<<<<<< 3990238493BGR7608014F99123157608010133<<<<",en,0.1570650190114975
318,318,img_0000318.jpg,https://img.freepik.com/photos-gratuite/gros-plan-personne-detenant-passeport-republique-afrique-du-sud_181624-15162.jpg?w=360,Images Afrique Du Sud Enfants | Vecteurs photos et PSD gratuits,passeport,./final/img_0000318.jpg,1,img_0000134.jpg,./passeport/img_0000134.jpg,240.0,360.0,3.0,1.0," - SU"" s9 00 - -",pt,0.38255298137664795
319,319,img_0000319.jpg,https://cdn.seeyouiniran.org/wp-content/uploads/passport.jpg,Passport Scan | See You in Iran,passeport,./final/img_0000319.jpg,1,img_0000135.jpg,./passeport/img_0000135.jpg,702.0,927.0,3.0,1.0," min-width: 800 px Pas/P Passport/Passeport Eire/lreland/lrlande SAURASTTYM/TN TIR/COUNTRTIMATS Specionen PAS VINNINPAMSPONT s9i89 PAMAR XN0019390 IRL MOLAN O'SULLIVAN 2NSAIEM BACHAM AMI LAUREN oass seneur - o BIRR - ee AISSANCE 041 BEA/MAY 1988 EIREANNACH/IRISH ERE**/EN**** an sts a a RTW/UTV e MAISANCE BAILE ATHA CLIATH/DUBLIN PMTA FUIVAABATE or ISW/PATE ee efurRAscE Arte - o INPINYIDATE OTIPRATIO 02 MFO/SEP 2013 011 MFO/SEP 2023 DAR TAUTHONITYITYIACTORIT ofig na bPasanna, Baile Atha Clath Passport Office, Dublin P<IRLOSULLIVANKKLAURENK<<<<<<<<<<<<<<<<<<S XN00193900IRL8805049F2309017<<<<<<<<<<< K<4",en,0.18405874073505402
320,320,img_0000320.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-7fmc8-k7r8H3HfSjtS8DjitW2XjGw-fhMA&usqp=CAU,Vue PDF,passeport,./final/img_0000320.jpg,1,img_0000136.jpg,./passeport/img_0000136.jpg,267.0,189.0,3.0,0.0, SANNOIS à en gre r les pieces ientte : *,fr,0.9600352048873901
321,321,img_0000321.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVrlOFOh4iyPhUQ3hG36Ijm4yxil0E-alsuw&usqp=CAU,Sixty-seven years of passport design and security features: The evolution  of the Federal German passport,passeport,./final/img_0000321.jpg,1,img_0000137.jpg,./passeport/img_0000137.jpg,182.0,277.0,3.0,1.0, - - - UIAKAUU - - - uEUT 28.02.2027 A,de,0.2901201546192169
322,322,img_0000322.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrfHo9yQFCsLlMz2UYpnZB_CCm1MrlFAD1UQ&usqp=CAU,FICHE PRATIQUE D'IDENTITOVIGILANCE N°1,passeport,./final/img_0000322.jpg,1,img_0000138.jpg,./passeport/img_0000138.jpg,184.0,273.0,3.0,1.0, PASSPORT REPUBLIC - SINGAPORE à - sO EE a INRAON TESE - - - - - - - E a A  - - PASGPNGS<LINDASZEESZEE<<<<X<X<X<<<<<<<< A X20004348556P7706275F100823257788888H4,en,0.15013225376605988
323,323,img_0000323.jpg,https://qph.cf2.quoracdn.net/main-qimg-61c6dbafac413c96babc17dc8e3f37f6-pjlq,I kept my old passport book and put it with my new one but can't remember  which one is the valid one. What's a way I can check which of my passports,passeport,./final/img_0000323.jpg,1,img_0000139.jpg,./passeport/img_0000139.jpg,246.0,402.0,3.0,1.0, - PASAPO - 4351065560 PARKER PETER UNITED STATES OF AMERICA à 10AUG2001 03May2 2010 Jnite ledState DE Department or 03May 2026 SEEPAGERZ7,en,0.41708022356033325
324,324,img_0000324.jpg,https://i.pinimg.com/originals/71/6d/eb/716deb4fd9d31ccae99c1b530a5106da.jpg,বাংলাদেশ মেশিন রিডেবল পাসপোর্টের প্রথম পাতা | The first page of Bangladesh  machine readable Passport. | First page Bullet journal Republic,passeport,./final/img_0000324.jpg,1,img_0000140.jpg,./passeport/img_0000140.jpg,1560.0,2182.0,3.0,1.0," - i SOR SPO SAS Ca 312911, GTIFT COAIT SIGRIP BaiTa (OAS SIPA, (Oa 407, Ge 2179 757131 AIFT 11 eat, RP13C CORSICAS ACT 3IC9I 2150 PGA, aRaR, 2316- Ba1, 5EIC GONOACAPOS GIfT PI CACAIE HERRRTI PI CTel, PI E81 Ce1, PI QE, PI HsT CIT- PObO R2IGIE X065 TCo1, ATS RLAT R(T HI, COH SGR 3191 STAE PICT aICS 24900T, XS28,28G- CO 37021 NiQA 2091, GNTON ASAGCAT BTn NAST4 7102504 ARGIGT PEOPLE'S REPUBLIC OF BANGLADESH 919251921 XRGCACH 31291091 PCAF TRTSE IGICT a aGT SSGR PI 3TIC02 R GRARA SKICA 13 Ral 20AMPOR A40174a Sods A 53 20315C TAGT 2Ps 5124902 72801 3 fsi9TeT 276 PAI (R These are to request on behalfo of the President of the People's Republicof Bangladesh all those whom It1 may concern to allow the bearer to passfreely without delay or hindrance and incascofneedt to afford him/her everyl Tawful assistance and protection. 5103 sfo OTA NATIONAL MEMORIAL THIS PASSPORT IS VALID FORALL COUNTRIES OF THE WORLD EXCEPT ISRAEL - - ana HU A PPCAIGIUG 8b10 F000 This passportcontains 40 pages",en,0.4890381395816803
325,325,img_0000325.jpg,https://st2.depositphotos.com/33566544/i/600/depositphotos_421928614-stock-photo-man-holds-out-russian-passport.jpg,Les clés sont sur le passeport russe et à côté d'une maison de jouets sur  fond blanc le concept d'achat immobilier — finances riche - Stock Photo |  #418783498,passeport,./final/img_0000325.jpg,1,img_0000141.jpg,./passeport/img_0000141.jpg,400.0,600.0,3.0,1.0, B LHodssy doupy NOLYRIOES NVISSMY BHIVASTNO EVXDUHDDO4,cs,0.2852661907672882
326,326,img_0000326.jpg,https://travelplansinmomhands.com/storage/img/images_7/us_citizen_visiting_canada_with_a_pending_passport_duplicate.png,Travelplans | Citoyen américain en visite au Canada avec un passeport en  attente [duplicata],passeport,./final/img_0000326.jpg,1,img_0000142.jpg,./passeport/img_0000142.jpg,220.0,600.0,3.0,1.0, U.S.P. PASSPORTO TCARD st EDSTATESOFAMERE - *PAUGPORT CARD* EXEMPL TRAVELER - - - NEW PUSAC000015491<<4 U<S12: 8101012H1805156USAK<0754052221 T - - A BERAHYMLRY o - Front ofs fSampleUS.Passport Card - Back ofs /SampleUS.Passport Card,en,0.2632603347301483
327,327,img_0000327.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/E1F2/production/_104624875_0a.gettyimages-882850594.jpg,Découvrez 13 faits fascinants sur les passeports - BBC News Afrique,passeport,./final/img_0000327.jpg,1,img_0000146.jpg,./passeport/img_0000146.jpg,360.0,640.0,3.0,1.0,,unknown,0.0
328,328,img_0000328.jpg,https://media.glide.mailplus.co.uk/prod/images/950_633/gm-2c64c3c6-b46f-4cd3-a638-559a32ed2e29-passportx4.jpg,US issues its first-ever X-gender passport - The Mail,passeport,./final/img_0000328.jpg,1,img_0000147.jpg,./passeport/img_0000147.jpg,534.0,950.0,3.0,1.0," PASSPORT PASSEPORT PASAPORTE UNITED STATES * ASRICA Type/Type/Tipo Codes Code/Codigo Passport, No.1 No. duPasseport/ No. de: Pasaporte P USA Surname/Nom/Agelidos ZZYYM Given. Names/F /Prénoms) Nombres DANAALIX Nationality ( Nationalité /:Nacionalidad UNITED STATES OF AMERICA Date of birth/ Date de naissance Fecha de nacimiento de nacimiento Sex/Sexe/Sexo: MICHIGAN,US.A Date of issuel /Date de délivrance/Fecha de expedicion Authority /Autorité/ Autoridad 210ct2021 United States Date of expiration/D Date d texpiration/ Fecha de: caducidad Department: ofState 200ct2031 Endorsements) - Mentions Speciales Anotaciones SEEPAGE27",es,0.362766295671463
329,329,img_0000329.jpg,https://i.etsystatic.com/9892472/r/il/6d8477/3561930325/il_340x270.3561930325_lcz8.jpg,Etuis à passeport | Etsy FR,passeport,./final/img_0000329.jpg,1,img_0000148.jpg,./passeport/img_0000148.jpg,270.0,340.0,3.0,1.0, Union européenne République francalse PASSEPORT,fr,0.7153834700584412
330,330,img_0000330.jpg,https://blogbaladi.com/wp-content/uploads/2016/02/passport.jpg,The General Security Adding More Confusion To The Renewed By Hand Passports  | Blog Baladi,passeport,./final/img_0000330.jpg,1,img_0000149.jpg,./passeport/img_0000149.jpg,1177.0,1550.0,3.0,1.0, lW6s.l@lgdhtgacloclenloglkalda.oliole/Uel &oino ghliog Apudugisollionl CEP PURL RL2131243,en,0.10444425046443939
331,331,img_0000331.jpg,https://24heuresactu.com/wp-content/uploads/2022/01/pexels-mr-borys-8061952.jpg,Ukraine l'histoire d'une machination américaine | 24heuresactu.com,passeport,./final/img_0000331.jpg,1,img_0000150.jpg,./passeport/img_0000150.jpg,1280.0,1920.0,3.0,1.0, J C YKPATHA MACNOPT UKRAINE PASSPORT,en,0.3794756829738617
332,332,img_0000332.jpg,https://www.klippa.com/wp-content/uploads/2022/02/ocr-mrz-numerisation-1.png,OCR pour MRZ - API et SDK d'extraction de données sur MRZ,passeport,./final/img_0000332.jpg,1,img_0000152.jpg,./passeport/img_0000152.jpg,418.0,600.0,3.0,1.0," BUNDESREPUBLIK DEUTSCHLAND REISEPASS PASSPORT PASSELAT - EE EnC or HIRAI - Typ/lype/Typ HE Koce/Cod/Code Pase-N Passport No Passepon No D CO1X00T47 1lapNamel Sumne/Nom piGebutsrane Name at bm Nom de: nassance WMUSTERMANN G GABLER vomemen Gen namesr - Prenoms ERIKA Geburtstag Datedbirhe Date de nassanoe 12.08.1964 BERLIN Muaselungnosta (Dale 01.03.2017 SMMMIAANSSIANM STADT KOLN Genchiecht Ses See - gehonghet Natonal Nationaise DEUTSCH Gebutsot/Pluced dorts/ues doneseance GuRg bisi Date ofexplyt 10. Undenchet deri Inhaberin ossuel Date de pewrance Oute depintion des inabers Sgnatures of bearer! Sgnelare de lat utulaire, dut thlaire Loseim 28.02.2027 - P<D<<MUSTERMANN<<ERIKA<<<<<<<<<<<<<<<<<<<<< CO1X00T478D<<6408125F2702283<<<<<<<<<<< < A",de,0.12750780582427979
333,333,img_0000333.jpg,https://static01.nyt.com/images/2020/03/01/travel/00travel-passport-cooper-1/00travel-passport-cooper-mobileMasterAt3x.jpg,There Are 13 Quotations in a U.S. Passport. Guess How Many Are From Men? -  The New York Times,passeport,./final/img_0000333.jpg,1,img_0000153.jpg,./passeport/img_0000153.jpg,1200.0,1800.0,3.0,1.0," The cause. of freedom 1S not the cause ofa race or a sect, a party or a class itist the cause of humankind, the very birthright ofl humanity. Anna. Julia Cooper MEXICO",en,0.7940666675567627
334,334,img_0000334.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNhnY914NsrWhvWxViHGOnMlhGkeyfYhp0Ew&usqp=CAU,Authentic Canadian passport - WhatsApp:+17072406699 | Facebook,passeport,./final/img_0000334.jpg,1,img_0000154.jpg,./passeport/img_0000154.jpg,168.0,300.0,3.0,1.0, CANADA - Passpart Paseport,en,0.3062221109867096
335,335,img_0000335.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSk6onvSJoKpPDEXUDOaZsGvprMqJNgzQsQzw&usqp=CAU,PIÈCES A FOURNIR POUR L OBTENTION D UN NOUVEAU PASSEPORT ET  CARACTÉRISTIQUES DES PHOTOS - PDF Téléchargement Gratuit,passeport,./final/img_0000335.jpg,1,img_0000157.jpg,./passeport/img_0000157.jpg,263.0,192.0,3.0,0.0, - An A - - : - - - A s q A - t - - àA sum -  - - AUL - - - - - - H nX - - à - * - - os - - - - - - - à - SL - a - -n   - - Asavras,fr,0.24318216741085052
336,336,img_0000336.jpg,https://pbs.twimg.com/media/EyED6ylWgAkf234.jpg:large,"Nick Trusolino CD on Twitter: ""This is the first page when you open up your  Canadian passport. Please take a moment to read it. They cannot detain you  when you enter Canada",passeport,./final/img_0000336.jpg,1,img_0000158.jpg,./passeport/img_0000158.jpg,2048.0,922.0,3.0,0.0," CANADA The Minister ofForeign Affairs of Canada requests, int the name of Her Majesty the Queen, allthose whom it may concern to allow the bearer to pass freely, without delay or hindrance, assistance and protection as may be necessary. This passport is the property of the Government of Canada Le ministre des Affaires étrangères du Canada,au nom de Sa Majesté la Reine, prie les autorités intéressées de bien vouloir laisser passer let titulaire librement, sans délai ou entrave, de même protection dont il aurait Ce passeport est la propriété Canada du gouvernement du andto afford the bearer such que lui prêter l'aide et la besoin.",fr,0.6437284350395203
337,337,img_0000337.jpg,https://img.buzzfeed.com/buzzfeed-static/static/2014-07/25/4/campaign_images/webdr04/19-photos-de-passeport-de-celebrites-2-23330-1406276588-0_big.jpg,19 photos de passeport de célébrités,passeport,./final/img_0000337.jpg,1,img_0000159.jpg,./passeport/img_0000159.jpg,236.0,355.0,3.0,1.0,,unknown,0.0
338,338,img_0000338.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7h9bKyJoIqBdElcVKoUdZbLs6aFWa23xHJA&usqp=CAU,Recueil de l'identité des étrangers,passeport,./final/img_0000338.jpg,1,img_0000160.jpg,./passeport/img_0000160.jpg,186.0,271.0,3.0,1.0," ESPANA - - - P à PASAPORTE PASSPORT ESPASOLA ESPANOL A - - JOSE ESPANOLA 21-07-1960 - CERCEDA, EU BOALO CRADRID) - 2:09: A 005 - - - - P<ESPESPANOLAKESPANOL<<JOSE<<<<<<<c - 2298854040<2ESP6007218M1307153A65000040",es,0.19880540668964386
339,339,img_0000339.jpg,http://goodmorning-hoian.com/wp-content/uploads/2019/07/evisa-vietnam-tuto.jpg,Tuto] Comment faire un Evisa pour le Vietnam ?,passeport,./final/img_0000339.jpg,1,img_0000165.jpg,./passeport/img_0000165.jpg,568.0,1000.0,3.0,1.0, For outside' Vietnam Foreigners personally applying for E-visa - 2 Fulfill foreigner's information Foreigner's images Portrait photography* Passport data page image* CONGI HOA2 Xi HOICHU NGHIAY VIETNANRXIALETE REPURLICO or VIETNAM HOCHEUIPASSPORT nai/TyIe Ma Sshochiesg/hporzk N C444958 B EINAMESE Plaree ofbirh PHOCHIMINH SSGCMIND/IDemdN 123123123. sur Csgistrid den Datee o egiry 05/01/2028 - ANNB BJOERNHOH JKA OCONNEEL N/Nationatiry gay sinh/ IDateofeirth 10/02/1976 Giot tinh/ 05/0 2018 Noicp Plocr ef iuane Full name isl MCCANNI SJOERNHOLHO JRO CONNELL P<VNMMC<<CANNEBJOERNHOLHOLHCJRKOCCONNELL<<<<<<< 4449582<2VNM7602104M280105050123123123123<<<<<82 Select Select Personal Information(PNR) Full name (First name Middle namel Last name)* (Use international character as. in ICAO line) Sex* Male Female,en,0.3712920546531677
340,340,img_0000340.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrCD1RzOoa0tsYa1uxlV_p3xaAk9Q0UL8WUg&usqp=CAU,Danish passport,passeport,./final/img_0000340.jpg,1,img_0000168.jpg,./passeport/img_0000168.jpg,190.0,266.0,3.0,1.0, -,it,0.4565078020095825
341,341,img_0000341.jpg,https://i.stack.imgur.com/y4d9O.jpg,passports - What's a bio-data page? - Travel Stack Exchange,passeport,./final/img_0000341.jpg,1,img_0000172.jpg,./passeport/img_0000172.jpg,172.0,254.0,3.0,1.0, - - - - - 340000230 BAVLLIK - AE - AMIRCA - - Eh AJANEUCM - DJANZOIT ALPAEUL CUSATRAVELERSS KSSS  - A <SSSSS <<SSS 3400002306USA5001013W11012369020000024140750,en,0.16105416417121887
342,342,img_0000342.jpg,https://pbs.twimg.com/media/FAS4SBkXEAUjSkG?format=jpg&name=small,Pour répondre à Zemmour sur Pétain ils évoquent leurs ancêtres juifs,passeport,./final/img_0000342.jpg,1,img_0000176.jpg,./passeport/img_0000176.jpg,484.0,680.0,3.0,1.0,"  PRUTECTORAT DE LA: BEPUBLIOUB FRANCAISE AU MAROC VISA N' 35 5 MOUVKBNEENT CORRIPOEN REGION DE CASABLANCA Région Ou, Territoire. PASSEPORL Cout VINCT-CINQ FRANCS FRANCS - Voma Prénoms Nationaltes ou - - R VISA No 36 de Fnee Fihaue HANSALK Liev ate de raissance - Gre gt eprilfle Peofession Domicile CASABLANCA 1- A 041189",fr,0.6510695815086365
343,343,img_0000343.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/TunisianPassID.png/220px-TunisianPassID.png,Passeport tunisien — Wikipédia,passeport,./final/img_0000343.jpg,1,img_0000187.jpg,./passeport/img_0000187.jpg,300.0,220.0,3.0,0.0, - - a - : - - AAYESMH a - JE -,bs,0.24312274158000946
344,344,img_0000344.jpg,https://www.migrationsverket.se/images/200.5bc6881815e14db67502103/1509103134308/Specimenpass.png,Enclose copy of your passport with your application - Swedish Migration  Agency,passeport,./final/img_0000344.jpg,1,img_0000188.jpg,./passeport/img_0000188.jpg,842.0,600.0,3.0,0.0, X : : > - / 1. SPECIMEN 2. SVEN 3a. 870314-2391 7. 02 JANTJAN 17 l Sven Speimin  S TELEPHONE NO.FOR CHECK OF VALIDITY SWEDISH POLICE +46771141400 PASS PASSPORT PASSEPORT SVERIGE SWEDEN SUEDE TypType P thernamn SPECIMEN 2FomamnGN SVEN Natonalite SVENSK SWEDISH Fodeisedatum/Date of 14 MAR/MAR 87 SKonsex M/M Udardat/Date of soue 02 JAN/JAN 12 75 S ghetsogDate dfepiry 02 JAN/JAN 17 Fodeseorth ace of sirths STOCKHOLM MpegntAuchong POLISMINDIGHETEN I STOCKHOLMS LAN KodCode SWE PassmPasspont No 59000001 3a enonnriPers No 870514-2391 4a LangdHeighe 188 CM 828514 Sven Specimeni- P<SWESPECIMENK<SVENK<<<<<<<<<<<<<<<<<<<<<<< 59000001<5SWE8703145M1701027198703142391K<46,en,0.2482151985168457
345,345,img_0000345.jpg,https://i2-prod.mirror.co.uk/incoming/article21548472.ece/ALTERNATES/n310p/0_New-passports-revealed.jpg,https://i2-prod.mirror.co.uk/incoming/article21548472.ece/ALTERNATES/n310p/0_New-passports-revealed.jpg,passeport,./final/img_0000345.jpg,1,img_0000189.jpg,./passeport/img_0000189.jpg,465.0,310.0,3.0,0.0, 99072796 arn PASSINH UNITED 49 - . à BRITAIN AND DOKHEKN TKELAND 999072796,en,0.3291316032409668
346,346,img_0000346.jpg,https://static.ffx.io/images/$zoom_1%2C$multiply_0.6127%2C$ratio_1.777778%2C$width_612%2C$x_13%2C$y_14/t_crop_custom/q_86%2Cf_auto/9e4815b501a2f055b2014baf8274b187da4579d9,Hackers post purported image of Michelle Obama's passport in latest email  dump,passeport,./final/img_0000346.jpg,1,img_0000190.jpg,./passeport/img_0000190.jpg,211.0,375.0,3.0,1.0," FASSAS PASSEPORT PASAPORTE 910239248 - - OBAMA MICHELLE UNITED STATES OF: AMERICA ouled 17Jan 1964  - as - - ILLINOIS.U.SA, 06Dec2013 Uniteds Stales DepartmentolState 05Dec2018 - SEEPAGE51",en,0.5074546933174133
347,347,img_0000347.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJrmXMQuVBdEU-j4jKoYGW2sP1ouNfP56vKg&usqp=CAU,FICHE PRATIQUE D'IDENTITOVIGILANCE N° 1,passeport,./final/img_0000347.jpg,1,img_0000192.jpg,./passeport/img_0000192.jpg,188.0,268.0,3.0,1.0, AAPAANE REPUBLIKAT PEEPPRE SHOIPERISE REPUBLIC  ALBANIA -s 40000000 soun 180CK NNADA - - - : ZEAA AInB - - - - 01 JAN/OAN 4980 TIRANE - MRP - 13020312303001 - - - - - 16 JUN/QER 2004 15 JUN/QER 2014 PKALBSOJLICGNAJADACCCECG<<<<<<<6<<<<<< 200000005AL88001014F14061591302051250300138,en,0.11128231883049011
348,348,img_0000348.jpg,https://encyclopedia.ushmm.org/images/large/c7e4ffbf-041c-49ab-a1ba-e7bcd49954ff.jpg.pagespeed.ce.MhG_MnIWVF.jpg,Les Juifs polonais en Lituanie : la fuite vers le Japon - Objet/Document |  Encyclopédie multimédia de la Shoah,passeport,./final/img_0000348.jpg,1,img_0000197.jpg,./passeport/img_0000197.jpg,1513.0,1024.0,3.0,0.0, MOVILES LHA MOVILES LICA MOVILES BLICA MOVILES HA MOVILES BLICA MOVILES LPA MOVILES a HA MOVILES BLICA MOVILES ICA MOVILE HA MOVILES HA MOVILES ICA MOVILES HA MOVILES MOVILES HA MOVILES MOVILES BLICA MOVILES ICA MOVILI UA MOVILES BLICA MOVILES MOVILES A MOVILES B CA MOVILES LICA MOVILES CA MOVILES ICA MOVILES CA MOVILES CA MC OVILES MOVILES MOVILES MOVILES HA MOVILES BLICA MOVILES LA MOVILES BA a a 1 . MOVILES EA U a a : a MOVILES 0 0 0 0 1 U MOVILES MOVILES 0 a a 0 n TIMBREFISCAL N SUCRE TIMBREFISCAL UN SUCRE TIMBRE FISCAL UN SUCRE 17 TIMBREFISCALI UN SUCRE UN Mi TIMBREFISCAL SUCRE,es,0.40081197023391724
349,349,img_0000349.jpg,https://www.researchgate.net/profile/Cumhur-Coskun/publication/322347435/figure/fig1/AS:581055049420805@1515545727843/Canada-passport_Q320.jpg,First passport in the form of a booklet | Download Scientific Diagram,passeport,./final/img_0000349.jpg,1,img_0000198.jpg,./passeport/img_0000198.jpg,320.0,320.0,3.0,0.0, APA Passport - ,en,0.28593915700912476
350,350,img_0000350.jpg,https://images.thestar.com/v9kzUcLswn46XCTCgy_jszlR7cs=/1086x771/smart/filters:cb(2700061000)/https://www.thestar.com/content/dam/thestar/news/canada/2012/10/26/new_canadian_passports_to_feature_historical_images_computer_chip_and_10year_option/aboriginalsymbols.jpeg,New Canadian passports to feature historical images computer chip and  10-year option | The Star,passeport,./final/img_0000350.jpg,1,img_0000203.jpg,./passeport/img_0000203.jpg,771.0,1086.0,3.0,1.0," Loss orl Theft of Passport Perte ou vol de passeport OBSERVATION Youa are advisedt to keept the passporti number Ilest recommandé der noter et de conserver displayed onp page: 2r recorded: separately a part le numéro de ce passeport quifi figure Ifthis passportis is lost ors stolen in Canada, En cas de perte ou de volc de cel passeport: au report the incident to thel local police andt to Canada, avisez la police et lel bureau de the nearest Passport Canada office. Ifa abroad, Passeport Canadal le plus proche. Arétranger, report the incident to the police and tot the rapportez l'incident al la police ainsi qu'au nearest Government of Canada office (or bureau du gouvernement du Canadal le plus British office ift there is no Canadian office). proche (sinon. aun bureaut britannique). Apassporti iST nol longer valid once reported Un passeport n'estp plus valide lorsquilest losto or: stolen andi must not! bet used for travel. déclaré perdu our volé et ne doit pas étre Ifyouf find or recovert this passport, advise the Sivousr retrouvez ou récupérez ce passeport, authorities to whom your reportedt thel loss or veuillez avertir les autorités auxquelles vous in Canada, Canadian passports that have Auc Canada, toute personne quit trouve un beenf foundt by any person must be returned passeport canadien doit le retourner au poste tot thel local police or sent to: Passport Canada, de police lej plus proche ou lacheminer à: Gatineau, Quebec, Canadal KIA 0G3.Outside Passeport Canada, Gatineau (Québec), Canada, found passports mustt be sentt to Canada, KIAC 0G3. .Alétranger, un passe- ther nearest Government of Canada office. port trouvé doit être remis aul bureau du Please complete and update as required. Veuillez remplir etr mettre aj jour au besoin. Bearer's permanent residence- Résidence permanente dut titulaire: from this document. alap page 2. utilise pourv voyager. theft. avez signale la perte oul le vol. gouvernement du Canadal le plus proche. STREET-I RUE CITY-VILLE COUNTRY-PAYS NAME-N NOM RELATIONSHIP- -UENAVECLETIULAIRE TELEPHONE- TELEPHONE STREET-RUE CITY-VILLE COUNTRY-PAYS Incase of accident or death, pleasen notify- Encas d'accident our de décès, veuillez aviser: Symboles des peuples autochtones au Canada Symbols of Aboriginal peoples in Canada CE PASSEPORT CONTIENT 36 PAGES THIS PASSPORT CONTAINS 36 PAGES 5",fr,0.5110113024711609
